X,Y,mode,released_day,bpm,danceability_%,valence_%,energy_%,acousticness_%,liveness_%,speechiness_%
51.27528162883853,54.3328403019976,Minor,4,80,39,45,55,73,9,21
28.942155508020267,8.93899415272268,Minor,4,120,84,54,51,47,12,40
75.74226232138082,50.58657238401861,Minor,4,80,56,19,46,92,11,3
-39.823098225144086,6.136762198998698,Major,4,117,92,62,86,11,24,24
-35.865496344759144,5.561038144705461,Minor,19,117,76,77,52,4,8,3
-36.439838162245934,-43.06847219665244,Minor,16,140,62,46,73,10,67,11
-25.71354014736209,22.968972468008246,Major,6,99,68,57,77,2,10,5
-36.73332779922353,32.60698468744218,Major,29,93,74,59,87,3,8,5
83.49350713781826,25.07494812451443,Major,24,106,44,8,20,74,11,3
-21.40957942553296,-2.8110378583935134,Major,11,124,81,68,63,17,10,22
-55.63918208107976,28.78361049643903,Major,4,95,76,96,70,18,33,4
-43.33174998462329,33.44913976048894,Minor,21,96,87,82,53,10,5,8
-8.713992638319553,33.41231124713579,Minor,11,92,81,40,73,15,9,8
36.236361024976894,3.3254184441588346,Major,3,124,95,36,37,35,10,28
33.096388224558844,71.28600092606884,Major,3,72,64,76,44,70,12,4
35.21049581963711,81.02516387024886,Minor,4,71,28,26,20,19,30,3
-13.229711866663868,-15.799473979919163,Minor,1,135,78,55,57,4,10,8
-26.25238350279721,32.92597309689817,Major,4,95,81,56,70,4,5,24
-2.6849204439266083,76.04350567090023,Minor,3,71,59,70,74,56,11,40
-33.1126467663569,-69.19133768668843,Minor,30,180,80,71,68,6,10,37
23.476327331760046,-42.70118824519759,Minor,18,150,65,11,58,0,12,9
0.8850760445517157,-85.02242261954667,Major,18,189,55,86,44,40,7,4
12.318842331615416,43.274605475152335,Major,15,85,72,55,64,49,7,4
22.73942724606218,-26.45441199382818,Major,18,140,59,73,45,44,34,3
-34.19121338001564,42.3915359267908,Major,16,81,77,68,70,6,17,20
0.0215694076537929,30.09981357270103,Minor,25,104,80,24,65,2,9,4
54.982494540067485,-2.9321821288533347,Major,3,129,42,33,44,62,8,6
-43.47317361959678,28.97494463332527,Minor,29,94,76,81,80,20,25,4
27.752820859414943,69.53321967442588,Minor,31,71,41,23,40,27,30,5
57.04591166736257,-16.981684638947925,Minor,16,146,59,23,46,66,15,6
-58.96654258841223,15.696575540406531,Minor,27,103,69,90,88,5,29,8
-32.192693935568734,-7.666127461536883,Major,1,124,53,66,78,0,16,5
-13.769170590672804,-47.13301029567224,Minor,21,164,70,71,58,24,7,13
6.602669781060025,-16.535692940205415,Major,10,138,69,35,57,12,10,9
17.802978437986937,-6.898156045251588,Minor,8,126,67,37,46,13,10,39
-11.41058396015352,20.10031749625225,Minor,22,103,61,47,65,3,17,4
6.384784676326587,37.26743613416456,Major,31,95,75,64,52,41,11,3
8.273237643788075,-95.11302482981614,Minor,22,200,39,28,77,4,6,29
27.37160022848173,-6.4392418560789455,Major,1,129,86,75,52,54,10,4
28.01948107845833,32.69399866204281,Minor,28,98,68,33,43,38,36,14
-2.349273765708697,25.29540823205196,Major,8,107,91,32,56,3,11,10
-20.716052604257477,-60.10400705267687,Major,23,174,58,56,83,5,7,4
21.431585893211565,37.7342661280969,Major,17,92,45,27,67,32,13,14
-31.67094339250633,34.33034446189294,Major,25,90,81,59,83,9,11,5
-40.21957980308153,-43.87869625012028,Major,31,147,60,58,69,2,58,4
6.489369357135064,-22.091529871838624,Major,1,143,68,41,55,16,10,12
-28.393679987131897,20.22607138863082,Minor,11,101,76,63,71,3,10,3
-23.09043659517228,3.565509862871632,Minor,5,118,70,54,71,0,33,4
-26.108142810266312,23.32287726952774,Minor,18,98,83,63,74,14,16,6
27.783937979567945,-15.658488790788867,Minor,6,138,72,22,46,24,9,6
5.5079797098633,11.023390144076528,Minor,1,114,59,30,62,1,8,4
15.415906173477008,-59.336052294568425,Minor,7,180,63,45,64,34,9,8
1.736139733509508,-29.79388410797795,Major,9,145,56,41,57,1,13,3
-28.902388180861447,8.324803414619216,Minor,30,115,78,63,64,1,7,4
-25.318843367021977,48.93940227289011,Major,31,82,79,48,84,13,21,23
13.758068678414745,-60.23913527248835,Major,8,166,70,22,61,2,10,34
-65.79635974933723,41.596125325566106,Major,30,92,86,91,79,29,60,16
49.62330503605792,21.93581167767369,Major,8,108,71,55,44,74,11,6
14.77667534204916,48.74407914240334,Minor,25,84,71,63,45,45,11,3
-61.96689160062164,25.384960422333112,Minor,25,95,69,90,91,6,35,4
-31.339844074878616,-26.548089305601973,Minor,17,135,93,77,45,25,13,27
84.60134404306622,20.970152728445647,Major,13,110,57,6,27,84,9,3
-29.506694446440047,38.95899393623088,Major,24,88,89,59,64,5,19,7
13.807981540208308,8.444426437999613,Minor,30,119,87,28,50,12,10,10
-41.61847713275998,-3.2332289643122545,Major,18,120,58,71,80,15,7,41
-58.23339675074722,-2.6557221678061262,Major,23,122,86,97,80,36,9,6
-36.77987581653949,33.16068338202334,Major,18,98,78,83,75,41,27,8
17.22796107138003,-29.40124695331709,Minor,13,140,45,25,84,21,13,6
-52.32543883154362,4.393319189827846,Minor,1,116,79,87,81,4,10,4
27.522518562263954,2.993813100581542,Major,25,124,86,62,49,51,35,21
-38.102830950590885,18.804777664364327,Minor,25,105,91,73,72,13,9,15
31.98952874020748,9.00847049056356,Major,5,118,68,24,58,44,6,3
54.18796339438956,20.148187413278205,Major,20,108,61,20,38,61,10,5
68.23314873181617,38.86420346079596,Major,9,100,61,53,38,84,28,44
13.619935511376116,-14.467700674648835,Minor,13,140,81,39,66,38,12,14
-37.88082796051733,12.86767023953556,Minor,14,109,84,72,74,10,34,7
6.640537986778427,25.85754938735096,Minor,13,101,78,40,74,36,17,27
-19.541950515886715,59.76449908074116,Major,6,78,56,61,90,36,18,31
20.900704765982624,35.74056768887079,Minor,6,93,79,22,55,31,12,5
0.7590364247290015,58.747213551308654,Major,13,87,52,32,83,24,17,43
-4.338987050555174,-41.10469235175318,Minor,13,153,55,50,78,19,11,35
-43.81215971148786,-29.53747710341748,Major,6,142,87,93,59,28,17,5
21.44911997450909,33.300117325377165,Minor,13,96,85,41,43,39,12,21
-3.3549921447191906,-13.740324677023944,Major,12,125,50,39,78,4,11,33
-1.376331962121374,39.4338556064742,Major,6,85,71,43,65,23,9,5
-20.26879831935173,-30.928145694454816,Minor,13,140,92,78,57,46,14,9
-10.288555796362347,-79.36145042210231,Minor,6,196,66,58,79,23,22,20
48.68005553522728,-5.868588759121984,Major,13,134,78,51,43,69,14,9
51.09401459442297,34.61960940145707,Minor,6,103,80,45,62,76,10,38
-11.006607364795537,-7.548167920426592,Major,6,130,82,50,67,12,13,5
3.2426470916061474,18.108205636350885,Major,13,108,65,52,69,31,8,36
34.92277248025307,-2.050971516254635,Major,13,123,61,66,71,53,32,46
-26.47246302502582,-32.842175576588005,Major,6,152,84,74,69,21,18,6
27.832285905675583,20.325468886151786,Major,6,108,78,55,60,59,7,4
46.732525363455885,67.46420430725787,Minor,13,72,56,56,47,76,8,36
-3.872930984520967,3.9511384891878847,Minor,6,121,86,67,65,42,35,7
-26.70270820330164,-24.42596954407685,Minor,13,138,57,71,82,19,15,29
56.634976807886815,-64.1473310288171,Minor,6,188,50,41,50,69,12,6
5.502145891545503,19.156911711150208,Major,14,110,80,26,85,23,11,21
-48.40639024740432,18.613590453136748,Major,6,105,81,77,79,19,47,8
-22.223754367277056,2.6828005743768446,Major,6,118,63,60,70,5,9,31
52.132222262281736,-56.260783619130414,Major,31,176,61,24,62,60,24,31
-8.807550182455916,-42.94762541517176,Major,6,158,83,41,65,0,11,8
-46.90200540725064,9.68859242081062,Minor,6,115,85,72,58,9,49,12
-19.551370014408192,13.837728033627943,Minor,15,110,51,48,82,0,5,3
28.67467849140644,-59.05880047606025,Major,13,174,73,26,54,30,34,32
-68.061792604765,-10.141747642255044,Major,29,130,91,91,96,3,3,9
28.032190527976176,57.414639952453534,Major,29,78,36,30,54,34,14,5
70.54224107017609,31.78506813338856,Major,13,104,44,74,42,88,9,9
-47.643401343599024,-2.538136765217016,Major,13,121,64,80,88,0,12,6
-6.166913323386102,22.53513081201397,Major,10,105,83,32,82,14,12,4
10.903417768612227,63.33561665280658,Major,22,81,38,20,66,9,9,8
89.06353002095211,-41.41517721287624,Minor,13,170,37,14,24,80,11,4
53.39805366027666,72.80448152239454,Major,13,78,43,60,38,76,48,38
6.135389279018939,-5.0386536627322736,Major,29,125,88,28,66,6,13,31
9.619981249489085,33.722616957679534,Minor,13,92,66,29,65,23,8,7
7.966436205915648,-19.97601373280204,Minor,22,140,84,61,42,31,9,9
0.2320882706230071,37.832464930956526,Major,25,96,61,32,90,25,10,9
66.929427396935,12.0694246038376,Minor,13,118,66,83,43,84,19,19
-26.751770276221624,32.84131384843582,Minor,6,92,71,67,60,7,6,4
75.92363983850665,-16.580458594635964,Minor,13,140,49,50,37,87,11,35
0.6450536278264892,-57.51139281039583,Major,1,174,68,45,71,18,11,25
-15.3186912162627,-5.302543990263164,Major,26,127,77,53,78,19,29,4
42.32766879051581,36.48025284704367,Major,6,96,71,37,52,62,11,36
-38.143995303767376,-32.68886115652448,Minor,29,150,82,82,66,13,11,6
-16.64021132847595,28.29002208378205,Major,13,100,87,46,60,1,13,16
-23.30461080348712,16.67594646057647,Minor,24,105,73,59,81,13,9,6
-11.620737298153657,22.75796452404419,Major,2,104,86,43,62,5,13,14
-11.256129695562995,-41.00726877487747,Major,23,154,54,45,79,1,17,5
-2.0484249069529503,56.31959486917576,Major,22,80,47,33,83,18,10,5
63.90634254868153,-22.61060965014333,Major,24,150,53,14,43,64,13,3
-7.036244818162831,-57.42980613594152,Minor,31,156,32,49,72,0,9,4
-45.40728691105705,28.80577266397236,Minor,8,98,76,79,81,18,6,34
71.63710275413233,37.475587207749,Major,7,92,58,27,36,86,9,3
47.39884750124513,-27.06199367735218,Major,6,144,47,7,50,32,7,4
23.981630096916287,-41.440943398579925,Major,20,150,37,27,56,8,13,3
73.59039857635459,-11.63003254177282,Major,9,138,70,31,44,84,9,39
-34.87982240361235,-59.46969370664604,Major,10,172,56,68,89,4,33,19
-42.61544258503336,47.05944694241409,Major,10,77,72,70,82,2,4,17
3.9324880369255406,16.94944894303851,Major,20,107,72,36,72,26,11,4
77.59467866423596,16.108011885036397,Major,20,114,51,39,29,90,10,4
30.01134132248437,9.609881955783685,Major,10,117,63,29,51,43,25,4
26.015551827089418,-24.55260914821381,Major,20,146,69,63,45,48,18,4
-28.58017778901677,-45.84428257783088,Minor,6,160,80,74,60,8,14,26
18.89845865678397,8.355186247288326,Major,10,120,88,15,56,1,8,6
-35.960301960330234,22.937949242074463,Minor,27,100,82,76,70,16,8,5
-30.381467746487093,-42.24094459907512,Minor,10,158,60,68,84,4,24,11
53.570097387484886,-14.10536553483047,Major,20,142,56,40,54,72,10,4
-38.54933401387167,-52.16860816288301,Minor,20,170,80,77,85,11,17,14
-33.70912683064335,60.17301569770468,Minor,27,84,71,39,86,2,51,25
20.135383118191047,-20.23203125421056,Major,20,139,58,30,46,14,9,3
-39.90450335198536,-36.78602153677687,Major,1,151,73,88,67,20,32,5
-51.537030413768335,-20.32394047544597,Minor,8,128,82,42,75,6,63,6
55.119794967515375,10.140908640595091,Major,20,118,56,20,54,67,6,5
-27.03580830644013,-71.61690743551273,Major,20,183,65,88,72,36,20,3
-2.119330498202152,49.76441138785811,Minor,9,83,63,29,62,4,18,4
-16.17993622473367,1.2685458164426224,Major,18,122,85,42,80,6,17,14
-27.371587058424044,-58.89108192718383,Major,20,165,72,90,48,32,18,23
-44.1225422297943,20.972064717913494,Minor,20,106,83,90,64,35,9,4
37.430626994087376,75.23173710300385,Major,25,77,81,68,58,83,11,34
-10.886697062775648,50.760726501512,Major,1,91,57,30,89,10,33,8
19.86407294141693,-43.70177996899308,Major,3,148,51,21,63,5,41,3
-46.17382654259623,6.5982030909857485,Minor,20,114,71,90,81,31,13,3
-28.97356360774468,2.8023561836707773,Minor,10,120,91,63,77,12,10,5
-28.649568772152712,33.18180491147966,Major,2,92,83,56,82,10,9,5
20.719374609514897,5.365996275487688,Major,10,118,56,25,45,1,7,3
-10.703011239584349,-2.732040101822748,Minor,18,123,60,46,71,3,16,4
41.02915222532604,38.495279943446405,Major,12,89,52,28,48,54,19,3
-11.356657760830828,27.53977572811744,Minor,2,110,81,61,93,49,12,11
89.52645354745292,12.542776670062842,Major,20,118,42,32,20,94,11,4
-13.27972489517867,33.50123144943448,Minor,15,90,68,54,76,21,11,20
76.80033537062542,0.0039094108327279,Major,13,130,49,14,40,82,11,3
-35.64182095034697,-51.11738345928108,Minor,13,154,70,97,62,47,10,4
-32.177076579265524,17.520186656137714,Minor,3,105,54,59,83,0,20,4
-53.52795889370131,4.21982703830305,Minor,21,115,70,87,88,4,26,8
-32.05671372983327,13.874343317360388,Major,16,110,91,59,82,8,6,8
34.23682533514876,-11.58177506262688,Minor,17,125,51,5,68,12,15,6
-33.67560713027979,20.21872683923655,Major,10,102,73,62,75,0,34,8
-32.37220025017213,1.6922852758555165,Minor,6,120,81,72,65,4,14,4
-20.307245689992065,38.76710590738303,Major,24,97,80,36,86,4,3,5
-34.798967809845784,-43.61493638397247,Minor,24,140,44,41,92,0,44,7
-9.56601334401278,36.6529014386838,Major,1,97,78,31,72,1,11,4
-38.827697496752,-12.885224930883208,Major,1,125,45,67,90,9,10,5
-13.48332712004499,37.6222934585226,Minor,12,88,80,55,56,13,8,9
-8.414105608602163,-58.89030632080038,Major,19,170,56,52,64,11,45,7
34.13022630843314,-28.34254188166756,Minor,17,137,88,8,49,9,9,14
-23.63158919623524,-44.942556461862566,Major,1,157,88,52,69,0,8,23
-45.647628917847925,-29.74352911377447,Major,3,130,95,83,57,54,10,25
-48.029759275952784,32.45304833378137,Major,6,90,85,80,83,10,8,11
1.78593678615756,-71.53284996897484,Minor,24,183,44,44,67,7,12,13
-41.65481571502933,-12.377614009759805,Major,2,128,58,68,91,2,27,11
41.06401818630219,-21.31633538281064,Minor,10,130,71,78,40,46,7,45
10.251178775080737,-4.069127249479002,Major,4,126,63,56,43,24,12,23
-60.12666140288111,-1.0169343184602269,Major,5,120,77,94,87,2,23,12
24.319840056210715,-12.7656460193517,Minor,5,130,72,18,46,7,28,8
8.310368537145662,0.5961092499965959,Major,18,122,70,46,76,30,9,45
1.9030879064190247,-52.60599613673104,Minor,5,172,74,46,58,15,13,8
4.420368129179085,29.943527104118143,Major,20,103,61,38,62,14,23,40
-7.691434878082823,-3.46399768930948,Minor,29,122,55,46,64,0,17,10
-30.77004070619042,-19.23662664527985,Major,13,130,47,56,90,0,10,4
-21.634869097798983,18.474662863932583,Minor,1,105,81,70,65,24,8,4
0.497786297871629,5.7754039685582885,Major,11,120,90,73,51,39,9,6
12.770076807700784,-23.27032665733136,Major,12,145,56,43,53,24,12,4
-10.729113329718832,25.417618177369928,Minor,22,99,79,64,59,28,11,14
-32.28223443429263,37.46611029770216,Minor,1,88,79,66,65,5,25,14
-45.41506904431334,-8.481400032579785,Major,15,126,81,90,73,28,29,4
-19.489475461155955,-16.55069534376549,Major,15,136,77,71,75,33,13,4
-57.9831338098556,17.09968851506433,Major,18,113,70,97,59,55,27,12
-16.747230012860012,-11.035220325200564,Major,16,132,82,49,88,20,21,3
-19.958634351484736,-22.63195383388999,Major,20,135,77,74,74,47,34,8
-12.316584232323216,-4.637111602967528,Major,10,126,67,49,77,11,19,11
-26.095107524976232,22.42262066367868,Minor,9,102,67,72,74,30,36,4
-46.01926262505428,-6.631264935740748,Major,22,125,68,80,92,10,9,12
22.133385259079635,-39.90775971923597,Major,1,149,37,28,66,14,9,5
-29.56668343111969,-17.82610688567402,Major,15,137,74,71,89,24,15,5
-48.17329311343367,-0.015824584570949,Minor,26,120,77,78,91,14,33,12
-39.42832332773633,33.21605325363617,Major,20,100,90,75,50,11,9,26
-1.095506495464638,-44.05285453256314,Minor,3,164,70,58,57,25,15,7
-25.238953161368425,35.05590275528676,Minor,10,93,65,79,66,31,22,7
-17.288806088159856,-66.47564685233293,Minor,13,180,65,52,80,5,6,25
48.994102752617394,57.1487480078828,Major,15,79,34,22,31,43,10,7
65.64187365092822,-17.2613949536436,Major,5,146,56,21,44,73,11,2
77.9021677767127,27.100394441655705,Major,10,103,37,17,27,75,10,3
7.959311692169369,-43.593513979316256,Minor,2,140,70,26,76,8,54,23
-14.150677337963502,30.923696900919428,Major,13,92,81,48,70,13,15,7
25.66136867750804,39.504524429099504,Minor,23,102,64,4,60,11,19,4
-34.50119427926508,3.692123069256135,Minor,22,118,82,75,85,33,11,4
-35.97327126174758,29.33145806975588,Major,13,93,78,75,62,6,15,6
16.007853780269578,-31.219538302182784,Minor,23,150,70,26,56,14,11,5
15.150831464386426,-18.051976724778864,Major,7,130,52,24,60,0,8,3
0.6544408057139766,65.24501943481711,Minor,14,83,65,24,53,6,51,4
-16.90833404383445,23.778114468475717,Major,18,102,84,43,75,5,6,8
-48.774034689824255,-21.7432994743384,Minor,17,136,73,65,91,4,48,18
16.81961960816047,-24.61849357247973,Major,16,145,66,24,58,17,19,5
29.54486289061941,-12.463053485485984,Major,21,130,57,24,37,11,16,3
-46.784599929191074,-39.542840606813066,Major,14,156,72,92,77,9,8,11
-20.241366595217663,-5.013262028970602,Major,29,123,57,50,85,5,16,4
-54.43333760335808,-23.12926696376977,Major,16,132,92,53,62,7,63,10
23.69794029204247,-19.19643427644626,Minor,18,125,49,13,74,0,9,4
8.907502054069592,-65.66049013112368,Minor,14,162,74,22,67,0,11,46
-47.33273289583183,-22.920827381336448,Major,22,138,80,82,81,14,13,36
-14.5074077816951,-57.08646382663944,Minor,1,161,59,62,60,12,5,44
18.178284156885592,-27.273212329993267,Minor,4,131,91,23,55,1,7,32
-9.608496746480716,-0.093515249669811,Minor,4,122,75,45,63,6,35,12
22.36351031785175,74.06260767144396,Minor,21,80,80,16,28,17,12,39
28.62764412997045,23.973319607851128,Major,21,109,75,11,50,20,30,17
13.912452472511063,-79.69812797876217,Major,4,158,84,33,36,2,39,59
57.59444869944883,2.025676811953482,Major,21,126,66,12,35,55,9,14
1.4237606334394572,30.354779083882384,Major,4,104,73,25,61,1,32,7
77.06181508125779,19.975266703629654,Major,21,110,48,15,31,80,12,4
7.370910055685078,-14.202795711099494,Major,4,130,77,20,70,1,16,5
98.32624773775656,-50.295192371830026,Major,21,177,34,39,16,97,12,5
8.875003705994814,-46.57389323289007,Major,21,158,48,55,84,43,15,12
42.214791901664654,13.194454402779495,Minor,4,114,62,25,44,51,14,3
-30.98540059009657,-29.49809762284749,Major,4,144,93,62,61,0,12,20
9.691672012165071,-12.44149257384728,Major,28,125,54,22,76,0,14,3
6.680311843982553,-41.575295691128126,Minor,4,142,85,40,43,4,39,32
31.09009152565545,-1.600849575655943,Major,4,120,64,11,53,1,25,27
-9.29680985112788,27.73137259737949,Major,21,96,57,55,74,22,8,4
54.15400321659592,-16.320321438661487,Major,3,144,60,24,39,57,8,3
92.91142652284688,-35.96215079498303,Major,21,166,42,7,24,83,12,6
-45.269251472203656,31.650934734704823,Major,3,92,80,81,67,4,8,6
-33.43163681488034,24.2069495910568,Major,20,97,82,67,77,8,12,5
2.809579327687336,37.77216835594074,Minor,4,90,61,32,67,15,11,5
